ITEM_VNUM~RANGE	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	GOLD	SHOP_BUY_PRICE	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON
45295	¢¯¨Ï¢¬¡×Ci¨úi17(red)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	484	0	0	100	0	0
45296	¢¯¨Ï¢¬¡×Ci¨úi17(black)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	483	0	0	100	0	0
45297	¢¯¨Ï¢¬¡×Ci¨úi17(red)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	484	0	0	100	0	0
45298	¨¬IE¡ÆAy18Ao¡¾¢¬1	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	485	0	0	30	0	0
45299	¨¬IE¡ÆAy18Ao¡¾¢¬2	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	486	0	0	30	0	0
45300	¨¬IE¡©Ay18Ao¡¾¢¬1	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	485	0	0	30	0	0
45301	¨¬IE¡©Ay18Ao¡¾¢¬2	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	486	0	0	30	0	0
45302	¨¬IE¡©Ay18Ao¡¾¢¬1	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	485	0	0	100	0	0
45303	¨¬IE¡©Ay18Ao¡¾¢¬2	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	486	0	0	100	0	0
45304	¨¬IE¡©Ay18Ao¡¾¢¬1	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	485	0	0	100	0	0
45305	¨¬IE¡©Ay18Ao¡¾¢¬2	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	486	0	0	100	0	0
45314	¨öEAIAoAo¡¾¢¬©ø©÷-©ö¡ì	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	487	0	0	30	0	0
45315	¨öEAIAoAo¡¾¢¬¢¯¨Ï-©ö¡ì	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	488	0	0	30	0	0
45316	¨öEAIAoAo¡¾¢¬©ø©÷-A?	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	487	0	0	100	0	0
45317	¨öEAIAoAo¡¾¢¬¢¯¨Ï-A?	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	488	0	0	100	0	0
45320	CA¡¤©öAI¨¡¢çAo¡¾¢¬1	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	489	0	0	30	0	0
45321	CA¡¤©öAI¨¡¢çAo¡¾¢¬2	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	490	0	0	30	0	0
45322	CA¡¤©öAI¨¡¢çAo¡¾¢¬3	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	489	0	0	30	0	0
45323	CA¡¤©öAI¨¡¢çAo¡¾¢¬4	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	490	0	0	30	0	0
45324	CA¡¤©öAI¨¡¢çAo¡¾¢¬1	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	489	0	0	100	0	0
45325	CA¡¤©öAI¨¡¢çAo¡¾¢¬2	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	490	0	0	100	0	0
45326	CA¡¤©öAI¨¡¢çAo¡¾¢¬3	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	489	0	0	100	0	0
45327	CA¡¤©öAI¨¡¢çAo¡¾¢¬4	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	490	0	0	100	0	0
45328	bandabi1	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	491	0	0	30	0	0
45329	soohorang2	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	492	0	0	30	0	0
45330	bandabi1	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	491	0	0	30	0	0
45331	soohorang2	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	492	0	0	30	0	0
45332	bandabi3	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	491	0	0	100	0	0
45333	soohorang4	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	492	0	0	100	0	0
45334	bandabi3	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	491	0	0	100	0	0
45335	soohorang4	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	492	0	0	100	0	0
45336	CO¡¤IA¨Ï18Ci¨úi1	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	493	0	0	30	0	0
45337	CO¡¤IA¨Ï18Ci¨úi2	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	494	0	0	30	0	0
45338	CO¡¤IA¨Ï18Ci¨úi3	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	493	0	0	30	0	0
45339	CO¡¤IA¨Ï18Ci¨úi4	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	494	0	0	30	0	0
45340	CO¡¤IA¨Ï18Ci¨úi1	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	493	0	0	100	0	0
45341	CO¡¤IA¨Ï18Ci¨úi2	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	494	0	0	100	0	0
45342	CO¡¤IA¨Ï18Ci¨úi3	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	493	0	0	100	0	0
45343	CO¡¤IA¨Ï18Ci¨úi4	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	494	0	0	100	0	0
45344	Aa¡¾¢¬18Ci¨úi1	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	497	0	0	0	0	0
45345	Aa¡¾¢¬18Ci¨úi2	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	498	0	0	0	0	0
45346	Aa¡¾¢¬18Ci¨úi3	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	499	0	0	0	0	0
45347	Aa¡¾¢¬18Ci¨úi4	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	500	0	0	0	0	0
45348	Aa¡¾¢¬18Ci¨úi5	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	501	0	0	0	0	0
45349	Aa¡¾¢¬18Ci¨úi6	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	502	0	0	0	0	0
45350	Aa¡¾¢¬18Ci¨úi1(A?)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	497	0	0	100	0	0
45351	Aa¡¾¢¬18Ci¨úi2(A?)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	498	0	0	100	0	0
45352	Aa¡¾¢¬18Ci¨úi3(A?)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	499	0	0	100	0	0
45353	Aa¡¾¢¬18Ci¨úi4(A?)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	500	0	0	100	0	0
45354	Aa¡¾¢¬18Ci¨úi5(A?)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	501	0	0	100	0	0
45355	Aa¡¾¢¬18Ci¨úi6(A?)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	502	0	0	100	0	0
45356	¨¬IE¡ÆAy19Ci¨úi1	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	503	0	0	30	0	0
45357	¨¬IE¡ÆAy19Ci¨úi2	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	504	0	0	30	0	0
45358	¨¬IE¡ÆAy19Ci¨úi3	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	503	0	0	30	0	0
45359	¨¬IE¡ÆAy19Ci¨úi4	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	504	0	0	30	0	0
45360	¨¬IE¡ÆAy19Ci¨úi1	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	503	0	0	100	0	0
45361	¨¬IE¡ÆAy19Ci¨úi2	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	504	0	0	100	0	0
45362	¨¬IE¡ÆAy19Ci¨úi3	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	503	0	0	100	0	0
45363	¨¬IE¡ÆAy19Ci¨úi4	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	504	0	0	100	0	0
45364	A¨Ï¢¬¢ç¨ö¨¬¢¬¢Ò¨ö¨¬18Ci	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	505	0	0	30	0	0
45365	A¨Ï¢¬¢ç¨ö¨¬¢¬¢Ò¨ö¨¬18Ci	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	506	0	0	30	0	0
45366	A¨Ï¢¬¢ç¨ö¨¬¢¬¢Ò¨ö¨¬18Ci	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	505	0	0	30	0	0
45367	A¨Ï¢¬¢ç¨ö¨¬¢¬¢Ò¨ö¨¬18Ci	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	506	0	0	30	0	0
45368	A¨Ï¢¬¢ç¨ö¨¬¢¬¢Ò¨ö¨¬18Ci	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	505	0	0	100	0	0
45369	A¨Ï¢¬¢ç¨ö¨¬¢¬¢Ò¨ö¨¬18Ci	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	506	0	0	100	0	0
45370	A¨Ï¢¬¢ç¨ö¨¬¢¬¢Ò¨ö¨¬18Ci	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	505	0	0	100	0	0
